rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
13414,r120-0012-3851a741,120,-927,1,12,17,10,1,137,"{""relativeReattackFactor"":2.326867,""relativeReattackMinDelta"":0.012224,""relativeFluxFactor"":1.857751,""spectralNoveltyRatio"":3.895466,""spectralNoveltyMinBins"":43,""cooldownFrames"":2,""confirmedRmsFactor"":1.15855,""confirmedRmsMinDelta"":0.010136,""confirmedFluxFactor"":1.506672,""confirmedMinFlux"":0.00847,""confirmedMinBandRatio"":0.046498,""confirmedSpectralNoveltyMinBins"":4,""cooldownOverrideFactor"":4.016851,""cooldownOverrideMinFlux"":0.028206,""cooldownOverrideMinBandRatio"":0.060392,""analyzeIntervalMs"":48}"
13415,r021-0042-8c07010d,21,-927,3,15,5,13,0,116,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007694,""relativeFluxFactor"":2.485247,""spectralNoveltyRatio"":4.605433,""spectralNoveltyMinBins"":42,""cooldownFrames"":3,""confirmedRmsFactor"":1.498142,""confirmedRmsMinDelta"":0.005168,""confirmedFluxFactor"":2.100611,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.01483,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.554254,""cooldownOverrideMinFlux"":0.025136,""cooldownOverrideMinBandRatio"":0.079811,""analyzeIntervalMs"":40}"
13416,r014-0057-d0e8f044,14,-931,2,4,34,3,9,163,"{""relativeReattackFactor"":2.697585,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.02525,""spectralNoveltyRatio"":2.76011,""spectralNoveltyMinBins"":9,""cooldownFrames"":3,""confirmedRmsFactor"":1.440156,""confirmedRmsMinDelta"":0.004418,""confirmedFluxFactor"":2.073912,""confirmedMinFlux"":0.004095,""confirmedMinBandRatio"":0.006815,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":3.111828,""cooldownOverrideMinFlux"":0.02553,""cooldownOverrideMinBandRatio"":0.059753,""analyzeIntervalMs"":37}"
13417,r021-0067-fff1cb5c,21,-931,3,16,3,14,0,115,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008746,""relativeFluxFactor"":2.389385,""spectralNoveltyRatio"":3.0857,""spectralNoveltyMinBins"":38,""cooldownFrames"":3,""confirmedRmsFactor"":1.340195,""confirmedRmsMinDelta"":0.009307,""confirmedFluxFactor"":2.126652,""confirmedMinFlux"":0.006344,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.462477,""cooldownOverrideMinFlux"":0.029101,""cooldownOverrideMinBandRatio"":0.068545,""analyzeIntervalMs"":44}"
13418,r103-0049-285b2eaa,103,-931,3,16,3,14,0,113,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.017336,""relativeFluxFactor"":2.277924,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":48,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.010538,""confirmedFluxFactor"":1.788046,""confirmedMinFlux"":0.003261,""confirmedMinBandRatio"":0.010843,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":3.002276,""cooldownOverrideMinFlux"":0.027566,""cooldownOverrideMinBandRatio"":0.072634,""analyzeIntervalMs"":44}"
13419,r117-0007-f93d778d,117,-931,3,16,3,14,0,114,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012358,""relativeFluxFactor"":2.3403,""spectralNoveltyRatio"":2.317632,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":2.095135,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.446732,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.015353,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":2.075867,""cooldownOverrideMinFlux"":0.026793,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":44}"
13420,r150-0073-99a060de,150,-932,3,16,6,13,0,117,"{""relativeReattackFactor"":3.999402,""relativeReattackMinDelta"":0.020736,""relativeFluxFactor"":3.786254,""spectralNoveltyRatio"":3.596067,""spectralNoveltyMinBins"":37,""cooldownFrames"":3,""confirmedRmsFactor"":1.963026,""confirmedRmsMinDelta"":0.003983,""confirmedFluxFactor"":1.276318,""confirmedMinFlux"":0.011722,""confirmedMinBandRatio"":0.048386,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.555324,""cooldownOverrideMinFlux"":0.014379,""cooldownOverrideMinBandRatio"":0.033392,""analyzeIntervalMs"":47}"
13421,r104-0007-b7f884c6,104,-932,3,16,4,14,0,115,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008602,""relativeFluxFactor"":2.135274,""spectralNoveltyRatio"":2.454137,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.009175,""confirmedFluxFactor"":1.371925,""confirmedMinFlux"":0.010553,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":3.377143,""cooldownOverrideMinFlux"":0.029981,""cooldownOverrideMinBandRatio"":0.075538,""analyzeIntervalMs"":44}"
13422,r160-0038-88fd3f9c,160,-932,3,16,4,14,0,115,"{""relativeReattackFactor"":3.909908,""relativeReattackMinDelta"":0.015326,""relativeFluxFactor"":2.123426,""spectralNoveltyRatio"":1.531639,""spectralNoveltyMinBins"":46,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.009722,""confirmedFluxFactor"":1.416746,""confirmedMinFlux"":0.011062,""confirmedMinBandRatio"":0.016617,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":3.101328,""cooldownOverrideMinFlux"":0.027868,""cooldownOverrideMinBandRatio"":0.071969,""analyzeIntervalMs"":44}"
13423,r001-0054-92f7e477,1,-934,3,12,13,10,2,130,"{""relativeReattackFactor"":3.067795,""relativeReattackMinDelta"":0.01567,""relativeFluxFactor"":2.678326,""spectralNoveltyRatio"":4.132364,""spectralNoveltyMinBins"":40,""cooldownFrames"":3,""confirmedRmsFactor"":1.595913,""confirmedRmsMinDelta"":0.005144,""confirmedFluxFactor"":1.49137,""confirmedMinFlux"":0.019005,""confirmedMinBandRatio"":0.027447,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.233238,""cooldownOverrideMinFlux"":0.01888,""cooldownOverrideMinBandRatio"":0.078403,""analyzeIntervalMs"":33}"
13424,r060-0003-ddd0e15d,60,-935,1,7,32,5,4,158,"{""relativeReattackFactor"":1.622578,""relativeReattackMinDelta"":0.017065,""relativeFluxFactor"":4.065277,""spectralNoveltyRatio"":2.374284,""spectralNoveltyMinBins"":55,""cooldownFrames"":4,""confirmedRmsFactor"":1.662991,""confirmedRmsMinDelta"":0.004208,""confirmedFluxFactor"":1.044468,""confirmedMinFlux"":0.01607,""confirmedMinBandRatio"":0.031731,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.233782,""cooldownOverrideMinFlux"":0.018542,""cooldownOverrideMinBandRatio"":0.022225,""analyzeIntervalMs"":35}"
13425,r166-0060-0f0569d5,166,-935,3,16,5,14,0,115,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007008,""relativeFluxFactor"":2.13557,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":48,""cooldownFrames"":4,""confirmedRmsFactor"":2.088747,""confirmedRmsMinDelta"":0.007223,""confirmedFluxFactor"":1.533042,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.008163,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.239711,""cooldownOverrideMinFlux"":0.023489,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":44}"
13426,r120-0045-e9473bbf,120,-936,1,8,30,6,5,156,"{""relativeReattackFactor"":1.695689,""relativeReattackMinDelta"":0.014823,""relativeFluxFactor"":3.568617,""spectralNoveltyRatio"":5.687128,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.393311,""confirmedRmsMinDelta"":0.007202,""confirmedFluxFactor"":1.32168,""confirmedMinFlux"":0.018279,""confirmedMinBandRatio"":0.007451,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":4.473346,""cooldownOverrideMinFlux"":0.007225,""cooldownOverrideMinBandRatio"":0.048005,""analyzeIntervalMs"":37}"
13427,r090-0038-7c83029e,90,-936,1,12,21,10,1,142,"{""relativeReattackFactor"":2.070098,""relativeReattackMinDelta"":0.01526,""relativeFluxFactor"":2.736191,""spectralNoveltyRatio"":4.40021,""spectralNoveltyMinBins"":59,""cooldownFrames"":3,""confirmedRmsFactor"":1.339765,""confirmedRmsMinDelta"":0.006951,""confirmedFluxFactor"":2.133349,""confirmedMinFlux"":0.012319,""confirmedMinBandRatio"":0.009652,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":3.69573,""cooldownOverrideMinFlux"":0.005893,""cooldownOverrideMinBandRatio"":0.062604,""analyzeIntervalMs"":38}"
13428,r120-0067-22b6d8de,120,-936,1,13,13,11,0,133,"{""relativeReattackFactor"":2.490554,""relativeReattackMinDelta"":0.024247,""relativeFluxFactor"":3.080834,""spectralNoveltyRatio"":5.972463,""spectralNoveltyMinBins"":34,""cooldownFrames"":2,""confirmedRmsFactor"":2.156386,""confirmedRmsMinDelta"":0.010995,""confirmedFluxFactor"":1.336319,""confirmedMinFlux"":0.003931,""confirmedMinBandRatio"":0.012218,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":2.167591,""cooldownOverrideMinFlux"":0.023524,""cooldownOverrideMinBandRatio"":0.02437,""analyzeIntervalMs"":37}"
13429,r120-0014-50c1ba67,120,-937,1,11,20,9,1,141,"{""relativeReattackFactor"":3.286175,""relativeReattackMinDelta"":0.013863,""relativeFluxFactor"":2.838418,""spectralNoveltyRatio"":4.165612,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.692282,""confirmedRmsMinDelta"":0.01114,""confirmedFluxFactor"":1.413786,""confirmedMinFlux"":0.004839,""confirmedMinBandRatio"":0.035104,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":2.969956,""cooldownOverrideMinFlux"":0.014275,""cooldownOverrideMinBandRatio"":0.078499,""analyzeIntervalMs"":43}"
13430,r090-0039-d75b7481,90,-937,1,13,13,11,0,131,"{""relativeReattackFactor"":2.197272,""relativeReattackMinDelta"":0.005778,""relativeFluxFactor"":4.574853,""spectralNoveltyRatio"":3.584109,""spectralNoveltyMinBins"":41,""cooldownFrames"":3,""confirmedRmsFactor"":1.215335,""confirmedRmsMinDelta"":0.009933,""confirmedFluxFactor"":1.666561,""confirmedMinFlux"":0.010233,""confirmedMinBandRatio"":0.019999,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.625735,""cooldownOverrideMinFlux"":0.012032,""cooldownOverrideMinBandRatio"":0.052429,""analyzeIntervalMs"":45}"
13431,r090-0040-d6e8051e,90,-938,2,14,8,12,0,121,"{""relativeReattackFactor"":3.302083,""relativeReattackMinDelta"":0.022704,""relativeFluxFactor"":3.319097,""spectralNoveltyRatio"":4.40782,""spectralNoveltyMinBins"":60,""cooldownFrames"":3,""confirmedRmsFactor"":1.686735,""confirmedRmsMinDelta"":0.010284,""confirmedFluxFactor"":2.116787,""confirmedMinFlux"":0.01998,""confirmedMinBandRatio"":0.022193,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":3.860258,""cooldownOverrideMinFlux"":0.026538,""cooldownOverrideMinBandRatio"":0.081778,""analyzeIntervalMs"":36}"
13432,r090-0077-dad1a22c,90,-938,3,15,6,13,0,119,"{""relativeReattackFactor"":3.291698,""relativeReattackMinDelta"":0.009047,""relativeFluxFactor"":3.913355,""spectralNoveltyRatio"":3.564981,""spectralNoveltyMinBins"":45,""cooldownFrames"":2,""confirmedRmsFactor"":1.653355,""confirmedRmsMinDelta"":0.005868,""confirmedFluxFactor"":1.467178,""confirmedMinFlux"":0.017024,""confirmedMinBandRatio"":0.025091,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":3.971539,""cooldownOverrideMinFlux"":0.016147,""cooldownOverrideMinBandRatio"":0.05959,""analyzeIntervalMs"":42}"
13433,r060-0038-9bd56399,60,-941,1,10,19,8,2,142,"{""relativeReattackFactor"":2.317882,""relativeReattackMinDelta"":0.019644,""relativeFluxFactor"":3.49732,""spectralNoveltyRatio"":4.028336,""spectralNoveltyMinBins"":15,""cooldownFrames"":3,""confirmedRmsFactor"":1.972941,""confirmedRmsMinDelta"":0.003615,""confirmedFluxFactor"":1.253931,""confirmedMinFlux"":0.009291,""confirmedMinBandRatio"":0.019466,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.50705,""cooldownOverrideMinFlux"":0.017009,""cooldownOverrideMinBandRatio"":0.088738,""analyzeIntervalMs"":44}"
13434,r090-0010-a0707b15,90,-942,2,13,9,11,0,127,"{""relativeReattackFactor"":3.62399,""relativeReattackMinDelta"":0.014273,""relativeFluxFactor"":4.728395,""spectralNoveltyRatio"":2.792916,""spectralNoveltyMinBins"":20,""cooldownFrames"":2,""confirmedRmsFactor"":1.977681,""confirmedRmsMinDelta"":0.006636,""confirmedFluxFactor"":1.20334,""confirmedMinFlux"":0.018131,""confirmedMinBandRatio"":0.043434,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":2.821345,""cooldownOverrideMinFlux"":0.016591,""cooldownOverrideMinBandRatio"":0.031718,""analyzeIntervalMs"":49}"
13435,r020-0060-836ed6b4,20,-943,1,10,24,8,3,147,"{""relativeReattackFactor"":2.807547,""relativeReattackMinDelta"":0.010475,""relativeFluxFactor"":2.144055,""spectralNoveltyRatio"":5.304215,""spectralNoveltyMinBins"":17,""cooldownFrames"":2,""confirmedRmsFactor"":1.271235,""confirmedRmsMinDelta"":0.0115,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.01078,""confirmedMinBandRatio"":0.012404,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":44}"
13436,r128-0015-961807aa,128,-943,4,17,3,15,0,111,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.01448,""relativeFluxFactor"":2.187627,""spectralNoveltyRatio"":3.022311,""spectralNoveltyMinBins"":50,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.562069,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.936388,""cooldownOverrideMinFlux"":0.029383,""cooldownOverrideMinBandRatio"":0.074099,""analyzeIntervalMs"":44}"
13437,r041-0048-b55bf5d3,41,-944,4,17,3,14,0,112,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.454497,""spectralNoveltyRatio"":3.366701,""spectralNoveltyMinBins"":54,""cooldownFrames"":4,""confirmedRmsFactor"":1.742408,""confirmedRmsMinDelta"":0.00884,""confirmedFluxFactor"":2.383353,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.017344,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.05283,""analyzeIntervalMs"":47}"
13438,r150-0066-202ed3e3,150,-945,2,14,8,12,0,125,"{""relativeReattackFactor"":3.609448,""relativeReattackMinDelta"":0.013779,""relativeFluxFactor"":4.895993,""spectralNoveltyRatio"":4.222302,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.736049,""confirmedRmsMinDelta"":0.007498,""confirmedFluxFactor"":1.245193,""confirmedMinFlux"":0.011194,""confirmedMinBandRatio"":0.031262,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.350901,""cooldownOverrideMinFlux"":0.018881,""cooldownOverrideMinBandRatio"":0.082894,""analyzeIntervalMs"":35}"
13439,r060-0001-cd88dc2f,60,-946,2,14,7,12,0,124,"{""relativeReattackFactor"":2.871429,""relativeReattackMinDelta"":0.024927,""relativeFluxFactor"":3.465253,""spectralNoveltyRatio"":3.077677,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":2.148398,""confirmedRmsMinDelta"":0.007887,""confirmedFluxFactor"":1.788297,""confirmedMinFlux"":0.005884,""confirmedMinBandRatio"":0.039793,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":3.565838,""cooldownOverrideMinFlux"":0.014582,""cooldownOverrideMinBandRatio"":0.022311,""analyzeIntervalMs"":48}"
13440,r090-0065-8369f157,90,-948,1,12,22,10,1,143,"{""relativeReattackFactor"":2.096647,""relativeReattackMinDelta"":0.019542,""relativeFluxFactor"":4.35835,""spectralNoveltyRatio"":2.815904,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.341537,""confirmedRmsMinDelta"":0.003349,""confirmedFluxFactor"":2.303666,""confirmedMinFlux"":0.007731,""confirmedMinBandRatio"":0.006461,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":4.907181,""cooldownOverrideMinFlux"":0.004671,""cooldownOverrideMinBandRatio"":0.047715,""analyzeIntervalMs"":41}"
13441,r030-0030-a0963787,30,-949,1,10,31,8,2,154,"{""relativeReattackFactor"":1.869897,""relativeReattackMinDelta"":0.014387,""relativeFluxFactor"":4.29448,""spectralNoveltyRatio"":3.026311,""spectralNoveltyMinBins"":35,""cooldownFrames"":2,""confirmedRmsFactor"":1.199614,""confirmedRmsMinDelta"":0.008278,""confirmedFluxFactor"":1.494738,""confirmedMinFlux"":0.013365,""confirmedMinBandRatio"":0.019485,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.558056,""cooldownOverrideMinFlux"":0.025133,""cooldownOverrideMinBandRatio"":0.029146,""analyzeIntervalMs"":50}"
13442,r053-0043-48198b7e,53,-950,3,16,4,13,0,115,"{""relativeReattackFactor"":2.923131,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.347207,""spectralNoveltyRatio"":2.592656,""spectralNoveltyMinBins"":57,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":2.284691,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":3.161985,""cooldownOverrideMinFlux"":0.014601,""cooldownOverrideMinBandRatio"":0.073083,""analyzeIntervalMs"":47}"
13443,r030-0036-fb36b48c,30,-952,2,14,10,12,0,128,"{""relativeReattackFactor"":2.187061,""relativeReattackMinDelta"":0.012908,""relativeFluxFactor"":3.802502,""spectralNoveltyRatio"":3.108731,""spectralNoveltyMinBins"":56,""cooldownFrames"":4,""confirmedRmsFactor"":2.001202,""confirmedRmsMinDelta"":0.002378,""confirmedFluxFactor"":2.352189,""confirmedMinFlux"":0.01661,""confirmedMinBandRatio"":0.045928,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.6791,""cooldownOverrideMinFlux"":0.023704,""cooldownOverrideMinBandRatio"":0.073453,""analyzeIntervalMs"":41}"
13444,r021-0027-e8ff82a0,21,-954,1,13,13,10,2,127,"{""relativeReattackFactor"":3.766248,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.069607,""spectralNoveltyMinBins"":48,""cooldownFrames"":3,""confirmedRmsFactor"":1.457682,""confirmedRmsMinDelta"":0.010323,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.020357,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":3.293761,""cooldownOverrideMinFlux"":0.022883,""cooldownOverrideMinBandRatio"":0.062689,""analyzeIntervalMs"":32}"
13445,r120-0074-8f737a50,120,-956,2,10,23,8,3,145,"{""relativeReattackFactor"":2.746186,""relativeReattackMinDelta"":0.004423,""relativeFluxFactor"":4.401135,""spectralNoveltyRatio"":3.682112,""spectralNoveltyMinBins"":7,""cooldownFrames"":4,""confirmedRmsFactor"":1.326536,""confirmedRmsMinDelta"":0.003335,""confirmedFluxFactor"":1.513627,""confirmedMinFlux"":0.019825,""confirmedMinBandRatio"":0.02797,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":2.347586,""cooldownOverrideMinFlux"":0.027313,""cooldownOverrideMinBandRatio"":0.035731,""analyzeIntervalMs"":32}"
13446,r120-0069-7d9795a2,120,-956,1,12,27,10,1,148,"{""relativeReattackFactor"":2.141255,""relativeReattackMinDelta"":0.016792,""relativeFluxFactor"":2.66979,""spectralNoveltyRatio"":2.60828,""spectralNoveltyMinBins"":62,""cooldownFrames"":2,""confirmedRmsFactor"":1.218997,""confirmedRmsMinDelta"":0.010171,""confirmedFluxFactor"":1.476288,""confirmedMinFlux"":0.011974,""confirmedMinBandRatio"":0.023419,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":3.507706,""cooldownOverrideMinFlux"":0.016808,""cooldownOverrideMinBandRatio"":0.023037,""analyzeIntervalMs"":36}"
13447,r002-0059-ec2a28d9,2,-957,3,0,39,0,12,177,"{""relativeReattackFactor"":3.105806,""relativeReattackMinDelta"":0.017626,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.103471,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.297704,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.425499,""confirmedMinFlux"":0.004085,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.151431,""cooldownOverrideMinFlux"":0.015232,""cooldownOverrideMinBandRatio"":0.056161,""analyzeIntervalMs"":30}"
13448,r120-0052-f118c66b,120,-957,2,12,17,10,2,135,"{""relativeReattackFactor"":2.374277,""relativeReattackMinDelta"":0.017636,""relativeFluxFactor"":2.494405,""spectralNoveltyRatio"":4.18742,""spectralNoveltyMinBins"":59,""cooldownFrames"":2,""confirmedRmsFactor"":1.45773,""confirmedRmsMinDelta"":0.003125,""confirmedFluxFactor"":1.651975,""confirmedMinFlux"":0.006211,""confirmedMinBandRatio"":0.041355,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.290707,""cooldownOverrideMinFlux"":0.026938,""cooldownOverrideMinBandRatio"":0.055123,""analyzeIntervalMs"":32}"
13449,r060-0076-8b3ff39a,60,-958,3,15,5,13,0,118,"{""relativeReattackFactor"":3.782496,""relativeReattackMinDelta"":0.005454,""relativeFluxFactor"":3.465849,""spectralNoveltyRatio"":4.736656,""spectralNoveltyMinBins"":34,""cooldownFrames"":3,""confirmedRmsFactor"":1.908081,""confirmedRmsMinDelta"":0.00989,""confirmedFluxFactor"":1.133464,""confirmedMinFlux"":0.009,""confirmedMinBandRatio"":0.027673,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":2.336289,""cooldownOverrideMinFlux"":0.004105,""cooldownOverrideMinBandRatio"":0.025279,""analyzeIntervalMs"":40}"
13450,r058-0029-7ca1505f,58,-958,3,17,2,14,0,109,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008778,""relativeFluxFactor"":2.02405,""spectralNoveltyRatio"":1.777073,""spectralNoveltyMinBins"":63,""cooldownFrames"":3,""confirmedRmsFactor"":2.150798,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.774388,""confirmedMinFlux"":0.004295,""confirmedMinBandRatio"":0.020986,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028682,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":44}"
13451,r060-0065-4b8dbfe0,60,-961,1,13,20,11,0,138,"{""relativeReattackFactor"":1.945549,""relativeReattackMinDelta"":0.021963,""relativeFluxFactor"":4.431643,""spectralNoveltyRatio"":3.926185,""spectralNoveltyMinBins"":53,""cooldownFrames"":4,""confirmedRmsFactor"":1.256293,""confirmedRmsMinDelta"":0.00489,""confirmedFluxFactor"":1.005131,""confirmedMinFlux"":0.003804,""confirmedMinBandRatio"":0.024372,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":3.444907,""cooldownOverrideMinFlux"":0.020682,""cooldownOverrideMinBandRatio"":0.048963,""analyzeIntervalMs"":35}"
13452,r001-0029-dda828b3,1,-961,3,14,13,12,1,128,"{""relativeReattackFactor"":3.002691,""relativeReattackMinDelta"":0.007035,""relativeFluxFactor"":4.428715,""spectralNoveltyRatio"":1.725258,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.568826,""confirmedRmsMinDelta"":0.011743,""confirmedFluxFactor"":2.292812,""confirmedMinFlux"":0.014531,""confirmedMinBandRatio"":0.020391,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":4.728861,""cooldownOverrideMinFlux"":0.008695,""cooldownOverrideMinBandRatio"":0.06248,""analyzeIntervalMs"":28}"
13453,r030-0042-35d0c267,30,-969,1,13,14,11,0,132,"{""relativeReattackFactor"":3.465186,""relativeReattackMinDelta"":0.024533,""relativeFluxFactor"":4.617973,""spectralNoveltyRatio"":4.883533,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.895451,""confirmedRmsMinDelta"":0.008236,""confirmedFluxFactor"":1.684371,""confirmedMinFlux"":0.016976,""confirmedMinBandRatio"":0.01556,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.570116,""cooldownOverrideMinFlux"":0.020346,""cooldownOverrideMinBandRatio"":0.035005,""analyzeIntervalMs"":31}"
13454,r156-0058-93bfff55,156,-971,2,15,9,13,0,123,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007947,""relativeFluxFactor"":2.64409,""spectralNoveltyRatio"":3.135884,""spectralNoveltyMinBins"":53,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.011883,""confirmedFluxFactor"":2.195413,""confirmedMinFlux"":0.00925,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.013403,""cooldownOverrideMinBandRatio"":0.075207,""analyzeIntervalMs"":34}"
13455,r060-0043-b1416a91,60,-972,1,14,12,11,1,126,"{""relativeReattackFactor"":2.917819,""relativeReattackMinDelta"":0.017059,""relativeFluxFactor"":1.815574,""spectralNoveltyRatio"":3.596722,""spectralNoveltyMinBins"":59,""cooldownFrames"":3,""confirmedRmsFactor"":1.766251,""confirmedRmsMinDelta"":0.00651,""confirmedFluxFactor"":1.465353,""confirmedMinFlux"":0.016473,""confirmedMinBandRatio"":0.030587,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":4.654343,""cooldownOverrideMinFlux"":0.007632,""cooldownOverrideMinBandRatio"":0.045365,""analyzeIntervalMs"":32}"
