rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
1885,r024-0009-1d642144,24,-404,2,8,15,6,0,137,"{""relativeReattackFactor"":3.148762,""relativeReattackMinDelta"":0.008982,""relativeFluxFactor"":1.484752,""spectralNoveltyRatio"":3.356886,""spectralNoveltyMinBins"":35,""cooldownFrames"":3,""confirmedRmsFactor"":1.499106,""confirmedRmsMinDelta"":0.006095,""confirmedFluxFactor"":2.30624,""confirmedMinFlux"":0.003468,""confirmedMinBandRatio"":0.01036,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.02862,""cooldownOverrideMinBandRatio"":0.078541,""analyzeIntervalMs"":37}"
1886,r003-0006-ec5c1ee7,3,-404,3,9,3,7,0,121,"{""relativeReattackFactor"":3.581961,""relativeReattackMinDelta"":0.015793,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.701237,""spectralNoveltyMinBins"":50,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.11894,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.035951,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":3.807529,""cooldownOverrideMinFlux"":0.017378,""cooldownOverrideMinBandRatio"":0.074773,""analyzeIntervalMs"":49}"
1887,r020-0079-3ddf6b74,20,-405,1,6,13,4,0,139,"{""relativeReattackFactor"":3.313943,""relativeReattackMinDelta"":0.009189,""relativeFluxFactor"":1.95136,""spectralNoveltyRatio"":3.894914,""spectralNoveltyMinBins"":17,""cooldownFrames"":3,""confirmedRmsFactor"":1.501399,""confirmedRmsMinDelta"":0.007048,""confirmedFluxFactor"":2.219316,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.016502,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.073567,""analyzeIntervalMs"":40}"
1888,r023-0004-f081fff9,23,-405,1,6,13,4,0,138,"{""relativeReattackFactor"":3.544524,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.547554,""spectralNoveltyRatio"":2.52378,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.685363,""confirmedRmsMinDelta"":0.008203,""confirmedFluxFactor"":1.639163,""confirmedMinFlux"":0.007402,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022907,""cooldownOverrideMinBandRatio"":0.079931,""analyzeIntervalMs"":50}"
1889,r029-0005-84b9dc4a,29,-405,2,7,8,5,0,133,"{""relativeReattackFactor"":3.964991,""relativeReattackMinDelta"":0.009281,""relativeFluxFactor"":1.482282,""spectralNoveltyRatio"":2.22669,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.162739,""confirmedRmsMinDelta"":0.007565,""confirmedFluxFactor"":2.069467,""confirmedMinFlux"":0.008741,""confirmedMinBandRatio"":0.023528,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":3.349958,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.046251,""analyzeIntervalMs"":39}"
1890,r020-0064-e1766f11,20,-405,1,7,13,5,0,137,"{""relativeReattackFactor"":3.32182,""relativeReattackMinDelta"":0.005089,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.272023,""spectralNoveltyMinBins"":33,""cooldownFrames"":3,""confirmedRmsFactor"":1.407008,""confirmedRmsMinDelta"":0.007584,""confirmedFluxFactor"":1.897844,""confirmedMinFlux"":0.003446,""confirmedMinBandRatio"":0.021336,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.35771,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.087326,""analyzeIntervalMs"":39}"
1891,r021-0069-cc656d1e,21,-405,1,7,13,5,0,137,"{""relativeReattackFactor"":3.362525,""relativeReattackMinDelta"":0.004467,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.955706,""spectralNoveltyMinBins"":32,""cooldownFrames"":3,""confirmedRmsFactor"":1.524158,""confirmedRmsMinDelta"":0.008686,""confirmedFluxFactor"":2.101826,""confirmedMinFlux"":0.003559,""confirmedMinBandRatio"":0.012877,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.295888,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.079722,""analyzeIntervalMs"":39}"
1892,r019-0002-edb65896,19,-405,2,8,14,6,0,136,"{""relativeReattackFactor"":3.613895,""relativeReattackMinDelta"":0.007072,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.956367,""spectralNoveltyMinBins"":36,""cooldownFrames"":3,""confirmedRmsFactor"":1.656563,""confirmedRmsMinDelta"":0.006815,""confirmedFluxFactor"":1.802544,""confirmedMinFlux"":0.005016,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.023289,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":43}"
1893,r003-0073-c4c088df,3,-406,2,3,21,2,2,151,"{""relativeReattackFactor"":3.252324,""relativeReattackMinDelta"":0.009053,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.542619,""spectralNoveltyMinBins"":9,""cooldownFrames"":3,""confirmedRmsFactor"":1.733775,""confirmedRmsMinDelta"":0.008893,""confirmedFluxFactor"":1.759355,""confirmedMinFlux"":0.008575,""confirmedMinBandRatio"":0.020002,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.834231,""cooldownOverrideMinFlux"":0.022524,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":45}"
1894,r019-0050-6a199c4b,19,-406,2,7,16,5,0,139,"{""relativeReattackFactor"":3.10865,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.757906,""spectralNoveltyRatio"":3.055249,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.222476,""confirmedRmsMinDelta"":0.005756,""confirmedFluxFactor"":2.150309,""confirmedMinFlux"":0.003343,""confirmedMinBandRatio"":0.021194,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.060458,""analyzeIntervalMs"":38}"
1895,r022-0014-63971f99,22,-406,3,8,5,6,0,126,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008811,""relativeFluxFactor"":2.198172,""spectralNoveltyRatio"":5.241342,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.437917,""confirmedRmsMinDelta"":0.008439,""confirmedFluxFactor"":2.041271,""confirmedMinFlux"":0.003056,""confirmedMinBandRatio"":0.015792,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.774488,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.072266,""analyzeIntervalMs"":42}"
1896,r032-0066-20abf4a3,32,-407,3,6,12,5,0,138,"{""relativeReattackFactor"":3.672683,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.981055,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":27,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.007669,""confirmedFluxFactor"":2.202145,""confirmedMinFlux"":0.007281,""confirmedMinBandRatio"":0.020348,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":3.024841,""cooldownOverrideMinFlux"":0.027919,""cooldownOverrideMinBandRatio"":0.048054,""analyzeIntervalMs"":39}"
1897,r014-0049-7b7230f8,14,-407,3,9,6,7,0,124,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.005693,""relativeFluxFactor"":1.776938,""spectralNoveltyRatio"":3.512455,""spectralNoveltyMinBins"":41,""cooldownFrames"":3,""confirmedRmsFactor"":1.654829,""confirmedRmsMinDelta"":0.010682,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.19178,""cooldownOverrideMinFlux"":0.019728,""cooldownOverrideMinBandRatio"":0.083183,""analyzeIntervalMs"":42}"
1898,r031-0062-7c84caa4,31,-408,2,2,30,1,5,163,"{""relativeReattackFactor"":3.624781,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":14,""cooldownFrames"":3,""confirmedRmsFactor"":1.152298,""confirmedRmsMinDelta"":0.008696,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.065101,""analyzeIntervalMs"":35}"
1899,r032-0007-c552203c,32,-408,2,7,9,5,0,134,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.756269,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.010117,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004631,""confirmedMinBandRatio"":0.014203,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.467197,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.086046,""analyzeIntervalMs"":39}"
1900,r033-0011-7e05b4e6,33,-408,2,7,9,5,0,134,"{""relativeReattackFactor"":3.99951,""relativeReattackMinDelta"":0.00557,""relativeFluxFactor"":1.67838,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.176023,""confirmedRmsMinDelta"":0.006532,""confirmedFluxFactor"":2.120356,""confirmedMinFlux"":0.005176,""confirmedMinBandRatio"":0.01656,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":3.844855,""cooldownOverrideMinFlux"":0.027037,""cooldownOverrideMinBandRatio"":0.055885,""analyzeIntervalMs"":39}"
1901,r033-0028-acf3cfb1,33,-408,2,7,9,5,0,134,"{""relativeReattackFactor"":3.874912,""relativeReattackMinDelta"":0.00526,""relativeFluxFactor"":1.65447,""spectralNoveltyRatio"":1.873613,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.005604,""confirmedFluxFactor"":2.187603,""confirmedMinFlux"":0.003142,""confirmedMinBandRatio"":0.013304,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":3.329779,""cooldownOverrideMinFlux"":0.027043,""cooldownOverrideMinBandRatio"":0.065967,""analyzeIntervalMs"":39}"
1902,r033-0063-80fa74c2,33,-408,2,7,9,5,0,134,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006293,""relativeFluxFactor"":1.489488,""spectralNoveltyRatio"":1.506774,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.171478,""confirmedRmsMinDelta"":0.007475,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005154,""confirmedMinBandRatio"":0.015534,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":3.138786,""cooldownOverrideMinFlux"":0.027993,""cooldownOverrideMinBandRatio"":0.053986,""analyzeIntervalMs"":39}"
1903,r015-0048-5a558ee2,15,-408,1,7,12,5,0,136,"{""relativeReattackFactor"":3.954045,""relativeReattackMinDelta"":0.011445,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.570383,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.385113,""confirmedRmsMinDelta"":0.007443,""confirmedFluxFactor"":2.256299,""confirmedMinFlux"":0.003284,""confirmedMinBandRatio"":0.009079,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026232,""cooldownOverrideMinBandRatio"":0.080339,""analyzeIntervalMs"":39}"
1904,r027-0072-4ffebedb,27,-409,2,3,22,2,2,152,"{""relativeReattackFactor"":3.384204,""relativeReattackMinDelta"":0.00745,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.503348,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.008154,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005241,""confirmedMinBandRatio"":0.007144,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":2.868753,""cooldownOverrideMinFlux"":0.028971,""cooldownOverrideMinBandRatio"":0.073087,""analyzeIntervalMs"":45}"
1905,r005-0009-2a7889ca,5,-409,2,3,33,2,4,164,"{""relativeReattackFactor"":3.161694,""relativeReattackMinDelta"":0.004833,""relativeFluxFactor"":1.499444,""spectralNoveltyRatio"":3.683156,""spectralNoveltyMinBins"":15,""cooldownFrames"":3,""confirmedRmsFactor"":1.680287,""confirmedRmsMinDelta"":0.008545,""confirmedFluxFactor"":2.041131,""confirmedMinFlux"":0.005977,""confirmedMinBandRatio"":0.021151,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026538,""cooldownOverrideMinBandRatio"":0.089573,""analyzeIntervalMs"":38}"
1906,r020-0022-323d11f2,20,-409,1,7,14,5,0,138,"{""relativeReattackFactor"":3.71559,""relativeReattackMinDelta"":0.005364,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.922169,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.461209,""confirmedRmsMinDelta"":0.008876,""confirmedFluxFactor"":2.163805,""confirmedMinFlux"":0.004333,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.225806,""cooldownOverrideMinFlux"":0.026986,""cooldownOverrideMinBandRatio"":0.075357,""analyzeIntervalMs"":39}"
1907,r028-0079-f12e1135,28,-409,1,7,14,5,0,138,"{""relativeReattackFactor"":3.619422,""relativeReattackMinDelta"":0.00659,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.32335,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.353381,""confirmedRmsMinDelta"":0.007084,""confirmedFluxFactor"":2.209947,""confirmedMinFlux"":0.006499,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":2.483328,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.083574,""analyzeIntervalMs"":39}"
1908,r024-0019-cb4ded9a,24,-409,3,9,12,7,0,133,"{""relativeReattackFactor"":3.273761,""relativeReattackMinDelta"":0.006046,""relativeFluxFactor"":1.633179,""spectralNoveltyRatio"":4.418456,""spectralNoveltyMinBins"":34,""cooldownFrames"":3,""confirmedRmsFactor"":1.686411,""confirmedRmsMinDelta"":0.006617,""confirmedFluxFactor"":2.221599,""confirmedMinFlux"":0.006463,""confirmedMinBandRatio"":0.01053,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028903,""cooldownOverrideMinBandRatio"":0.076627,""analyzeIntervalMs"":37}"
1909,r003-0039-9062c314,3,-410,1,5,23,3,3,150,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.02325,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.346747,""spectralNoveltyMinBins"":19,""cooldownFrames"":3,""confirmedRmsFactor"":1.445689,""confirmedRmsMinDelta"":0.007414,""confirmedFluxFactor"":1.218574,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.047045,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":2.712149,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.026651,""analyzeIntervalMs"":34}"
1910,r023-0034-1bf14e2a,23,-410,1,6,14,4,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013479,""relativeFluxFactor"":1.716431,""spectralNoveltyRatio"":4.51731,""spectralNoveltyMinBins"":20,""cooldownFrames"":2,""confirmedRmsFactor"":1.51623,""confirmedRmsMinDelta"":0.010572,""confirmedFluxFactor"":2.111047,""confirmedMinFlux"":0.006556,""confirmedMinBandRatio"":0.010531,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022439,""cooldownOverrideMinBandRatio"":0.083631,""analyzeIntervalMs"":36}"
1911,r020-0024-ad1f6410,20,-410,1,7,14,5,0,138,"{""relativeReattackFactor"":3.119513,""relativeReattackMinDelta"":0.008348,""relativeFluxFactor"":1.45173,""spectralNoveltyRatio"":3.984647,""spectralNoveltyMinBins"":35,""cooldownFrames"":3,""confirmedRmsFactor"":1.652422,""confirmedRmsMinDelta"":0.00669,""confirmedFluxFactor"":2.129188,""confirmedMinFlux"":0.005354,""confirmedMinBandRatio"":0.019472,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.029441,""cooldownOverrideMinBandRatio"":0.079107,""analyzeIntervalMs"":39}"
1912,r018-0028-c35397ac,18,-410,1,7,15,5,0,139,"{""relativeReattackFactor"":2.751202,""relativeReattackMinDelta"":0.011138,""relativeFluxFactor"":1.500495,""spectralNoveltyRatio"":5.449348,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.514909,""confirmedRmsMinDelta"":0.005076,""confirmedFluxFactor"":2.125256,""confirmedMinFlux"":0.00544,""confirmedMinBandRatio"":0.013254,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022962,""cooldownOverrideMinBandRatio"":0.059976,""analyzeIntervalMs"":37}"
1913,r021-0002-e22c5ffa,21,-410,1,7,15,5,0,139,"{""relativeReattackFactor"":3.348972,""relativeReattackMinDelta"":0.004838,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.682768,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.677098,""confirmedRmsMinDelta"":0.008858,""confirmedFluxFactor"":2.172686,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.011148,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.419842,""cooldownOverrideMinFlux"":0.029021,""cooldownOverrideMinBandRatio"":0.079687,""analyzeIntervalMs"":39}"
1914,r021-0064-17b64670,21,-410,1,7,15,5,0,139,"{""relativeReattackFactor"":3.424025,""relativeReattackMinDelta"":0.006667,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.312383,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.471473,""confirmedRmsMinDelta"":0.008405,""confirmedFluxFactor"":2.283336,""confirmedMinFlux"":0.00338,""confirmedMinBandRatio"":0.016162,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.99194,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.086907,""analyzeIntervalMs"":39}"
1915,r028-0064-64d123fc,28,-410,1,7,15,5,0,139,"{""relativeReattackFactor"":3.663778,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.120949,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.403772,""confirmedRmsMinDelta"":0.008387,""confirmedFluxFactor"":2.206455,""confirmedMinFlux"":0.004737,""confirmedMinBandRatio"":0.010897,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.827377,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.076499,""analyzeIntervalMs"":39}"
1916,r018-0050-cd1598af,18,-410,2,9,6,6,0,125,"{""relativeReattackFactor"":3.514903,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.701968,""spectralNoveltyRatio"":4.209457,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.39298,""confirmedRmsMinDelta"":0.008699,""confirmedFluxFactor"":2.277334,""confirmedMinFlux"":0.009731,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.735417,""cooldownOverrideMinFlux"":0.028077,""cooldownOverrideMinBandRatio"":0.060325,""analyzeIntervalMs"":46}"
1917,r014-0067-04caab5f,14,-411,2,3,23,2,2,152,"{""relativeReattackFactor"":3.939298,""relativeReattackMinDelta"":0.005122,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.740631,""spectralNoveltyMinBins"":7,""cooldownFrames"":3,""confirmedRmsFactor"":1.670102,""confirmedRmsMinDelta"":0.006554,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.010028,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.024348,""cooldownOverrideMinBandRatio"":0.054229,""analyzeIntervalMs"":45}"
1918,r020-0067-63d4a1a7,20,-411,1,7,16,5,0,140,"{""relativeReattackFactor"":3.207027,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.445325,""spectralNoveltyMinBins"":36,""cooldownFrames"":3,""confirmedRmsFactor"":1.597184,""confirmedRmsMinDelta"":0.006946,""confirmedFluxFactor"":2.061721,""confirmedMinFlux"":0.004277,""confirmedMinBandRatio"":0.013162,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.242127,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
1919,r026-0067-354e67bb,26,-411,1,7,16,5,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.219097,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.366745,""confirmedRmsMinDelta"":0.006103,""confirmedFluxFactor"":1.904881,""confirmedMinFlux"":0.007575,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.187043,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
1920,r029-0037-fd96410d,29,-412,2,7,10,5,0,135,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.00431,""relativeFluxFactor"":1.564598,""spectralNoveltyRatio"":1.926366,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.165231,""confirmedRmsMinDelta"":0.011785,""confirmedFluxFactor"":2.307697,""confirmedMinFlux"":0.004667,""confirmedMinBandRatio"":0.010851,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":2.124294,""cooldownOverrideMinFlux"":0.025483,""cooldownOverrideMinBandRatio"":0.079519,""analyzeIntervalMs"":39}"
1921,r033-0031-9849613f,33,-412,2,7,10,5,0,135,"{""relativeReattackFactor"":3.848741,""relativeReattackMinDelta"":0.005066,""relativeFluxFactor"":1.542429,""spectralNoveltyRatio"":1.772039,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.157662,""confirmedRmsMinDelta"":0.00584,""confirmedFluxFactor"":2.257702,""confirmedMinFlux"":0.005979,""confirmedMinBandRatio"":0.013573,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":3.83101,""cooldownOverrideMinFlux"":0.027027,""cooldownOverrideMinBandRatio"":0.059596,""analyzeIntervalMs"":39}"
1922,r016-0060-81afa6d6,16,-412,1,7,14,5,0,138,"{""relativeReattackFactor"":3.763948,""relativeReattackMinDelta"":0.005767,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.2967,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.562871,""confirmedRmsMinDelta"":0.005891,""confirmedFluxFactor"":1.932969,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.014955,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.609492,""cooldownOverrideMinFlux"":0.02962,""cooldownOverrideMinBandRatio"":0.075049,""analyzeIntervalMs"":39}"
1923,r021-0029-6589f606,21,-412,1,7,14,5,0,138,"{""relativeReattackFactor"":3.798393,""relativeReattackMinDelta"":0.004887,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.237612,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.485979,""confirmedRmsMinDelta"":0.007242,""confirmedFluxFactor"":2.153183,""confirmedMinFlux"":0.004419,""confirmedMinBandRatio"":0.016897,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":1.800847,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.087494,""analyzeIntervalMs"":39}"
1924,r015-0046-9a212dd1,15,-412,3,8,7,6,0,129,"{""relativeReattackFactor"":3.813504,""relativeReattackMinDelta"":0.00977,""relativeFluxFactor"":2.175076,""spectralNoveltyRatio"":2.806509,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.336681,""confirmedRmsMinDelta"":0.010127,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.007955,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.31549,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.055095,""analyzeIntervalMs"":42}"
1925,r023-0076-b4d59513,23,-413,2,1,29,0,6,161,"{""relativeReattackFactor"":3.799805,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.794276,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.676099,""confirmedRmsMinDelta"":0.010006,""confirmedFluxFactor"":2.145473,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.903427,""cooldownOverrideMinFlux"":0.022881,""cooldownOverrideMinBandRatio"":0.088945,""analyzeIntervalMs"":46}"
1926,r030-0043-3bb78655,30,-413,1,6,15,4,0,143,"{""relativeReattackFactor"":2.993775,""relativeReattackMinDelta"":0.012617,""relativeFluxFactor"":1.854928,""spectralNoveltyRatio"":5.708867,""spectralNoveltyMinBins"":14,""cooldownFrames"":2,""confirmedRmsFactor"":1.169618,""confirmedRmsMinDelta"":0.00766,""confirmedFluxFactor"":1.350777,""confirmedMinFlux"":0.007887,""confirmedMinBandRatio"":0.031806,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":3.260156,""cooldownOverrideMinFlux"":0.004015,""cooldownOverrideMinBandRatio"":0.04544,""analyzeIntervalMs"":40}"
