rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
683,r005-0034-805d949f,5,-205,2,3,22,2,0,154,"{""relativeReattackFactor"":3.100123,""relativeReattackMinDelta"":0.005194,""relativeFluxFactor"":1.48492,""spectralNoveltyRatio"":3.368891,""spectralNoveltyMinBins"":13,""cooldownFrames"":3,""confirmedRmsFactor"":1.594835,""confirmedRmsMinDelta"":0.008814,""confirmedFluxFactor"":1.964962,""confirmedMinFlux"":0.005485,""confirmedMinBandRatio"":0.013678,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026537,""cooldownOverrideMinBandRatio"":0.085285,""analyzeIntervalMs"":40}"
684,r004-0002-215de157,4,-205,5,8,0,5,0,119,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.016023,""relativeFluxFactor"":1.626732,""spectralNoveltyRatio"":2.749896,""spectralNoveltyMinBins"":44,""cooldownFrames"":4,""confirmedRmsFactor"":1.166889,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.24051,""confirmedMinFlux"":0.019336,""confirmedMinBandRatio"":0.042763,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.368974,""cooldownOverrideMinFlux"":0.01406,""cooldownOverrideMinBandRatio"":0.081081,""analyzeIntervalMs"":46}"
685,r016-0071-d48b9d02,16,-206,2,3,21,1,1,149,"{""relativeReattackFactor"":3.794154,""relativeReattackMinDelta"":0.010014,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.772081,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.740258,""confirmedRmsMinDelta"":0.005887,""confirmedFluxFactor"":2.142387,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.01932,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.71927,""cooldownOverrideMinFlux"":0.021014,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":33}"
686,r010-0074-d09b2116,10,-206,2,5,8,3,0,135,"{""relativeReattackFactor"":3.521241,""relativeReattackMinDelta"":0.004803,""relativeFluxFactor"":1.537008,""spectralNoveltyRatio"":4.117253,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.51673,""confirmedRmsMinDelta"":0.007065,""confirmedFluxFactor"":2.188757,""confirmedMinFlux"":0.004481,""confirmedMinBandRatio"":0.014266,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.213887,""cooldownOverrideMinFlux"":0.028027,""cooldownOverrideMinBandRatio"":0.076164,""analyzeIntervalMs"":40}"
687,r014-0062-ea29cbf5,14,-206,2,5,8,3,0,135,"{""relativeReattackFactor"":3.490108,""relativeReattackMinDelta"":0.004592,""relativeFluxFactor"":1.56497,""spectralNoveltyRatio"":3.951989,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.520985,""confirmedRmsMinDelta"":0.006901,""confirmedFluxFactor"":2.189992,""confirmedMinFlux"":0.004989,""confirmedMinBandRatio"":0.016704,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.30967,""cooldownOverrideMinFlux"":0.02751,""cooldownOverrideMinBandRatio"":0.076205,""analyzeIntervalMs"":40}"
688,r015-0017-7f2739cf,15,-206,2,5,8,3,0,135,"{""relativeReattackFactor"":3.549825,""relativeReattackMinDelta"":0.005407,""relativeFluxFactor"":1.549768,""spectralNoveltyRatio"":4.120029,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.531777,""confirmedRmsMinDelta"":0.007388,""confirmedFluxFactor"":2.276271,""confirmedMinFlux"":0.004971,""confirmedMinBandRatio"":0.016754,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.427474,""cooldownOverrideMinFlux"":0.027105,""cooldownOverrideMinBandRatio"":0.07381,""analyzeIntervalMs"":40}"
689,r015-0057-bb100b5b,15,-206,2,5,8,3,0,135,"{""relativeReattackFactor"":3.617968,""relativeReattackMinDelta"":0.004942,""relativeFluxFactor"":1.542789,""spectralNoveltyRatio"":4.096728,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.588192,""confirmedRmsMinDelta"":0.007182,""confirmedFluxFactor"":2.201372,""confirmedMinFlux"":0.005197,""confirmedMinBandRatio"":0.017166,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.399988,""cooldownOverrideMinFlux"":0.028419,""cooldownOverrideMinBandRatio"":0.073398,""analyzeIntervalMs"":40}"
690,r007-0053-e3286083,7,-206,3,6,12,4,0,138,"{""relativeReattackFactor"":3.021402,""relativeReattackMinDelta"":0.005467,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.073386,""spectralNoveltyMinBins"":32,""cooldownFrames"":3,""confirmedRmsFactor"":1.6603,""confirmedRmsMinDelta"":0.007451,""confirmedFluxFactor"":2.182454,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.013682,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":1.854047,""cooldownOverrideMinFlux"":0.029163,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
691,r007-0051-327f3e44,7,-207,2,5,9,3,0,137,"{""relativeReattackFactor"":3.162957,""relativeReattackMinDelta"":0.005489,""relativeFluxFactor"":1.577035,""spectralNoveltyRatio"":3.891129,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.77537,""confirmedRmsMinDelta"":0.008387,""confirmedFluxFactor"":2.170072,""confirmedMinFlux"":0.004312,""confirmedMinBandRatio"":0.015459,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.935222,""cooldownOverrideMinFlux"":0.02816,""cooldownOverrideMinBandRatio"":0.079684,""analyzeIntervalMs"":40}"
692,r008-0001-d7a5feed,8,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.282656,""relativeReattackMinDelta"":0.005522,""relativeFluxFactor"":1.550437,""spectralNoveltyRatio"":3.951932,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.532175,""confirmedRmsMinDelta"":0.007805,""confirmedFluxFactor"":2.149605,""confirmedMinFlux"":0.004311,""confirmedMinBandRatio"":0.01215,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.042415,""cooldownOverrideMinFlux"":0.028901,""cooldownOverrideMinBandRatio"":0.077086,""analyzeIntervalMs"":40}"
693,r009-0002-edc31002,9,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.303096,""relativeReattackMinDelta"":0.005153,""relativeFluxFactor"":1.533296,""spectralNoveltyRatio"":4.111089,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.527503,""confirmedRmsMinDelta"":0.007941,""confirmedFluxFactor"":2.120631,""confirmedMinFlux"":0.003777,""confirmedMinBandRatio"":0.013691,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.096002,""cooldownOverrideMinFlux"":0.02834,""cooldownOverrideMinBandRatio"":0.081328,""analyzeIntervalMs"":40}"
694,r011-0072-11d8ba9b,11,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.440035,""relativeReattackMinDelta"":0.004503,""relativeFluxFactor"":1.523113,""spectralNoveltyRatio"":4.191424,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.492292,""confirmedRmsMinDelta"":0.006828,""confirmedFluxFactor"":2.19767,""confirmedMinFlux"":0.005387,""confirmedMinBandRatio"":0.017679,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.452234,""cooldownOverrideMinFlux"":0.027969,""cooldownOverrideMinBandRatio"":0.074989,""analyzeIntervalMs"":40}"
695,r012-0004-b55e9e18,12,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.557196,""relativeReattackMinDelta"":0.004884,""relativeFluxFactor"":1.543278,""spectralNoveltyRatio"":4.221543,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.581003,""confirmedRmsMinDelta"":0.007728,""confirmedFluxFactor"":2.161527,""confirmedMinFlux"":0.004471,""confirmedMinBandRatio"":0.013244,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.256118,""cooldownOverrideMinFlux"":0.029246,""cooldownOverrideMinBandRatio"":0.078603,""analyzeIntervalMs"":40}"
696,r012-0039-0d9af608,12,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.500821,""relativeReattackMinDelta"":0.005698,""relativeFluxFactor"":1.537518,""spectralNoveltyRatio"":4.162363,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.555146,""confirmedRmsMinDelta"":0.008359,""confirmedFluxFactor"":2.162113,""confirmedMinFlux"":0.004288,""confirmedMinBandRatio"":0.013676,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.351239,""cooldownOverrideMinFlux"":0.029019,""cooldownOverrideMinBandRatio"":0.081222,""analyzeIntervalMs"":40}"
697,r013-0029-52093739,13,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.517637,""relativeReattackMinDelta"":0.00473,""relativeFluxFactor"":1.532525,""spectralNoveltyRatio"":4.154639,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.60809,""confirmedRmsMinDelta"":0.008232,""confirmedFluxFactor"":2.107569,""confirmedMinFlux"":0.005305,""confirmedMinBandRatio"":0.012404,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.115887,""cooldownOverrideMinFlux"":0.028173,""cooldownOverrideMinBandRatio"":0.077811,""analyzeIntervalMs"":40}"
698,r015-0058-0c434a57,15,-207,2,5,9,3,0,136,"{""relativeReattackFactor"":3.448575,""relativeReattackMinDelta"":0.006048,""relativeFluxFactor"":1.533221,""spectralNoveltyRatio"":4.011978,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.558781,""confirmedRmsMinDelta"":0.00798,""confirmedFluxFactor"":2.078585,""confirmedMinFlux"":0.003307,""confirmedMinBandRatio"":0.012558,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.000771,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.081942,""analyzeIntervalMs"":40}"
699,r002-0051-ff48fd62,2,-209,2,2,31,1,3,163,"{""relativeReattackFactor"":2.288537,""relativeReattackMinDelta"":0.021353,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.568946,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.591505,""confirmedRmsMinDelta"":0.004635,""confirmedFluxFactor"":1.725386,""confirmedMinFlux"":0.007748,""confirmedMinBandRatio"":0.0411,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.014165,""cooldownOverrideMinBandRatio"":0.089934,""analyzeIntervalMs"":35}"
700,r018-0068-691f1c44,18,-209,1,4,14,2,1,142,"{""relativeReattackFactor"":3.657514,""relativeReattackMinDelta"":0.008132,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.544045,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.463749,""confirmedRmsMinDelta"":0.008462,""confirmedFluxFactor"":2.116486,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.014161,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.787307,""cooldownOverrideMinFlux"":0.026834,""cooldownOverrideMinBandRatio"":0.064579,""analyzeIntervalMs"":42}"
701,r016-0047-f67633cb,16,-210,1,4,11,2,0,138,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.733555,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.325558,""confirmedRmsMinDelta"":0.007294,""confirmedFluxFactor"":2.390688,""confirmedMinFlux"":0.004123,""confirmedMinBandRatio"":0.019761,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.07349,""analyzeIntervalMs"":45}"
702,r010-0031-7c49d2d2,10,-210,2,5,10,3,0,137,"{""relativeReattackFactor"":3.415738,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.526822,""spectralNoveltyRatio"":4.124941,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.497796,""confirmedRmsMinDelta"":0.007836,""confirmedFluxFactor"":2.116033,""confirmedMinFlux"":0.004557,""confirmedMinBandRatio"":0.014991,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.290288,""cooldownOverrideMinFlux"":0.029189,""cooldownOverrideMinBandRatio"":0.077075,""analyzeIntervalMs"":40}"
703,r007-0021-8ff1fd9d,7,-211,2,5,11,3,0,138,"{""relativeReattackFactor"":3.195902,""relativeReattackMinDelta"":0.004781,""relativeFluxFactor"":1.617995,""spectralNoveltyRatio"":3.629096,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.767205,""confirmedRmsMinDelta"":0.008634,""confirmedFluxFactor"":2.059315,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.01361,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026355,""cooldownOverrideMinBandRatio"":0.085957,""analyzeIntervalMs"":40}"
704,r008-0032-50e822c1,8,-212,2,5,10,3,0,138,"{""relativeReattackFactor"":2.952502,""relativeReattackMinDelta"":0.005985,""relativeFluxFactor"":1.548759,""spectralNoveltyRatio"":3.954543,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.670456,""confirmedRmsMinDelta"":0.007831,""confirmedFluxFactor"":2.077067,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.0104,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.873324,""cooldownOverrideMinFlux"":0.029988,""cooldownOverrideMinBandRatio"":0.082191,""analyzeIntervalMs"":40}"
705,r009-0068-26be40ca,9,-212,2,5,10,3,0,138,"{""relativeReattackFactor"":2.98761,""relativeReattackMinDelta"":0.004465,""relativeFluxFactor"":1.560278,""spectralNoveltyRatio"":3.730556,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.639038,""confirmedRmsMinDelta"":0.007863,""confirmedFluxFactor"":2.061568,""confirmedMinFlux"":0.00363,""confirmedMinBandRatio"":0.010366,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.891965,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.087877,""analyzeIntervalMs"":40}"
706,r018-0071-a9bbbd9a,18,-212,3,6,7,4,0,130,"{""relativeReattackFactor"":3.919686,""relativeReattackMinDelta"":0.005475,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":5.137939,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.493934,""confirmedRmsMinDelta"":0.005967,""confirmedFluxFactor"":1.918524,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.030388,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":3.303989,""cooldownOverrideMinFlux"":0.025484,""cooldownOverrideMinBandRatio"":0.076471,""analyzeIntervalMs"":43}"
707,r018-0069-bab3909e,18,-213,2,3,19,2,1,148,"{""relativeReattackFactor"":3.583949,""relativeReattackMinDelta"":0.006227,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.236158,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.63975,""confirmedRmsMinDelta"":0.008878,""confirmedFluxFactor"":2.157157,""confirmedMinFlux"":0.003977,""confirmedMinBandRatio"":0.018101,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.003962,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.069163,""analyzeIntervalMs"":37}"
708,r008-0035-3a8ccd22,8,-213,2,5,11,3,0,139,"{""relativeReattackFactor"":3.056375,""relativeReattackMinDelta"":0.005766,""relativeFluxFactor"":1.557655,""spectralNoveltyRatio"":4.188385,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.727067,""confirmedRmsMinDelta"":0.007756,""confirmedFluxFactor"":2.272409,""confirmedMinFlux"":0.003833,""confirmedMinBandRatio"":0.010663,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.951828,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.084001,""analyzeIntervalMs"":40}"
709,r009-0035-6c0826cb,9,-213,2,5,11,3,0,139,"{""relativeReattackFactor"":3.087331,""relativeReattackMinDelta"":0.005421,""relativeFluxFactor"":1.546163,""spectralNoveltyRatio"":4.354211,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.692469,""confirmedRmsMinDelta"":0.008531,""confirmedFluxFactor"":2.135207,""confirmedMinFlux"":0.004238,""confirmedMinBandRatio"":0.013993,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028766,""cooldownOverrideMinBandRatio"":0.086839,""analyzeIntervalMs"":40}"
710,r017-0024-4704e5d1,17,-214,2,3,23,2,0,155,"{""relativeReattackFactor"":2.664735,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.058872,""spectralNoveltyMinBins"":15,""cooldownFrames"":3,""confirmedRmsFactor"":1.646928,""confirmedRmsMinDelta"":0.01036,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.007863,""confirmedMinBandRatio"":0.021101,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.020504,""cooldownOverrideMinBandRatio"":0.060546,""analyzeIntervalMs"":49}"
711,r005-0059-1d8fc869,5,-214,2,3,19,2,1,152,"{""relativeReattackFactor"":2.890027,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.69037,""spectralNoveltyRatio"":3.422641,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.636333,""confirmedRmsMinDelta"":0.009516,""confirmedFluxFactor"":2.040977,""confirmedMinFlux"":0.005745,""confirmedMinBandRatio"":0.017754,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.940307,""cooldownOverrideMinFlux"":0.028673,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":41}"
712,r018-0067-684163ad,18,-214,2,5,11,3,0,138,"{""relativeReattackFactor"":3.317916,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.526458,""spectralNoveltyRatio"":4.448758,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.681954,""confirmedRmsMinDelta"":0.009603,""confirmedFluxFactor"":2.281376,""confirmedMinFlux"":0.003619,""confirmedMinBandRatio"":0.017011,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.270272,""cooldownOverrideMinFlux"":0.026753,""cooldownOverrideMinBandRatio"":0.069362,""analyzeIntervalMs"":40}"
713,r008-0037-5a48c72a,8,-214,2,5,12,3,0,140,"{""relativeReattackFactor"":3.029357,""relativeReattackMinDelta"":0.004466,""relativeFluxFactor"":1.557546,""spectralNoveltyRatio"":3.734013,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.63958,""confirmedRmsMinDelta"":0.006982,""confirmedFluxFactor"":2.127946,""confirmedMinFlux"":0.003796,""confirmedMinBandRatio"":0.007695,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028894,""cooldownOverrideMinBandRatio"":0.087053,""analyzeIntervalMs"":40}"
714,r006-0077-8f819669,6,-215,2,5,12,3,0,139,"{""relativeReattackFactor"":3.284864,""relativeReattackMinDelta"":0.005337,""relativeFluxFactor"":1.583778,""spectralNoveltyRatio"":3.811167,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.690113,""confirmedRmsMinDelta"":0.008178,""confirmedFluxFactor"":2.221063,""confirmedMinFlux"":0.004981,""confirmedMinBandRatio"":0.017292,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.02561,""cooldownOverrideMinBandRatio"":0.089734,""analyzeIntervalMs"":40}"
715,r003-0075-ede341d1,3,-215,3,4,11,3,1,139,"{""relativeReattackFactor"":2.974927,""relativeReattackMinDelta"":0.015571,""relativeFluxFactor"":1.755455,""spectralNoveltyRatio"":2.383555,""spectralNoveltyMinBins"":16,""cooldownFrames"":4,""confirmedRmsFactor"":1.530037,""confirmedRmsMinDelta"":0.003781,""confirmedFluxFactor"":1.66714,""confirmedMinFlux"":0.013611,""confirmedMinBandRatio"":0.027575,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.962634,""cooldownOverrideMinFlux"":0.009797,""cooldownOverrideMinBandRatio"":0.084895,""analyzeIntervalMs"":42}"
716,r006-0071-11cf9b5f,6,-216,2,5,12,3,0,140,"{""relativeReattackFactor"":3.071405,""relativeReattackMinDelta"":0.004172,""relativeFluxFactor"":1.594901,""spectralNoveltyRatio"":4.288897,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.736574,""confirmedRmsMinDelta"":0.007597,""confirmedFluxFactor"":2.252404,""confirmedMinFlux"":0.004005,""confirmedMinBandRatio"":0.012775,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.814406,""cooldownOverrideMinFlux"":0.026869,""cooldownOverrideMinBandRatio"":0.082051,""analyzeIntervalMs"":40}"
717,r005-0030-18582a2a,5,-217,2,3,26,2,0,159,"{""relativeReattackFactor"":2.544854,""relativeReattackMinDelta"":0.005755,""relativeFluxFactor"":1.502322,""spectralNoveltyRatio"":4.367575,""spectralNoveltyMinBins"":11,""cooldownFrames"":3,""confirmedRmsFactor"":1.788727,""confirmedRmsMinDelta"":0.007364,""confirmedFluxFactor"":1.831544,""confirmedMinFlux"":0.006693,""confirmedMinBandRatio"":0.00951,""confirmedSpectralNoveltyMinBins"":4,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022484,""cooldownOverrideMinBandRatio"":0.075959,""analyzeIntervalMs"":40}"
718,r008-0064-33baaae5,8,-218,2,5,14,3,0,142,"{""relativeReattackFactor"":3.071896,""relativeReattackMinDelta"":0.005634,""relativeFluxFactor"":1.573359,""spectralNoveltyRatio"":3.943746,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.841713,""confirmedRmsMinDelta"":0.00814,""confirmedFluxFactor"":2.11544,""confirmedMinFlux"":0.003563,""confirmedMinBandRatio"":0.015734,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026204,""cooldownOverrideMinBandRatio"":0.084682,""analyzeIntervalMs"":40}"
719,r004-0032-46ea829c,4,-218,3,6,8,4,0,131,"{""relativeReattackFactor"":3.598892,""relativeReattackMinDelta"":0.012551,""relativeFluxFactor"":1.685232,""spectralNoveltyRatio"":2.224402,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.157259,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.307014,""confirmedMinFlux"":0.018791,""confirmedMinBandRatio"":0.047115,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.788861,""cooldownOverrideMinFlux"":0.01147,""cooldownOverrideMinBandRatio"":0.070423,""analyzeIntervalMs"":43}"
720,r009-0009-cd23aab7,9,-219,1,4,17,2,1,145,"{""relativeReattackFactor"":3.300039,""relativeReattackMinDelta"":0.006212,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.743688,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.512245,""confirmedRmsMinDelta"":0.008264,""confirmedFluxFactor"":2.067029,""confirmedMinFlux"":0.003172,""confirmedMinBandRatio"":0.013342,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.16649,""cooldownOverrideMinFlux"":0.028564,""cooldownOverrideMinBandRatio"":0.085029,""analyzeIntervalMs"":42}"
721,r004-0078-27b262dd,4,-221,2,2,25,1,1,159,"{""relativeReattackFactor"":2.565433,""relativeReattackMinDelta"":0.006407,""relativeFluxFactor"":1.419952,""spectralNoveltyRatio"":5.174471,""spectralNoveltyMinBins"":11,""cooldownFrames"":3,""confirmedRmsFactor"":1.960462,""confirmedRmsMinDelta"":0.007788,""confirmedFluxFactor"":1.857306,""confirmedMinFlux"":0.006985,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.869942,""cooldownOverrideMinFlux"":0.019818,""cooldownOverrideMinBandRatio"":0.084661,""analyzeIntervalMs"":40}"
722,r005-0077-314b4685,5,-221,1,4,18,2,1,147,"{""relativeReattackFactor"":3.143412,""relativeReattackMinDelta"":0.005348,""relativeFluxFactor"":1.43633,""spectralNoveltyRatio"":3.582098,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.733451,""confirmedRmsMinDelta"":0.00972,""confirmedFluxFactor"":2.026427,""confirmedMinFlux"":0.005339,""confirmedMinBandRatio"":0.015577,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.976631,""cooldownOverrideMinFlux"":0.023968,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
723,r006-0063-fff895aa,6,-221,2,5,14,3,0,142,"{""relativeReattackFactor"":3.074816,""relativeReattackMinDelta"":0.00525,""relativeFluxFactor"":1.590738,""spectralNoveltyRatio"":4.122898,""spectralNoveltyMinBins"":19,""cooldownFrames"":3,""confirmedRmsFactor"":1.520851,""confirmedRmsMinDelta"":0.007402,""confirmedFluxFactor"":2.099138,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.011844,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.023723,""cooldownOverrideMinFlux"":0.029944,""cooldownOverrideMinBandRatio"":0.080658,""analyzeIntervalMs"":40}"
724,r003-0062-01b1a266,3,-222,3,6,5,4,0,129,"{""relativeReattackFactor"":3.965788,""relativeReattackMinDelta"":0.011286,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.202916,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.60804,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.987284,""confirmedMinFlux"":0.015337,""confirmedMinBandRatio"":0.025008,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":3.636446,""cooldownOverrideMinFlux"":0.00759,""cooldownOverrideMinBandRatio"":0.063655,""analyzeIntervalMs"":49}"
